,cell_x,cell_y,car,population,houses,houses_parking,charger_count,charger_value,building_religion,building_sale,building_edu,building_work,building_factory,public_parking_lot,public_parking_space,tot_count_
9953,127.2920857,37.20347389,9713,0,0,0,0,1,0,0,0,0,0,0,0,1055.846
9954,127.2922511,37.14307938,3973,0,0,0,0,1,0,0,0,0,2,0,0,3.522
9955,127.2931166,37.2386306,9713,0,0,0,0,1,5,0,0,1,7,0,0,8.514
9956,127.2931215,37.2368278,9713,50,0,0,0,1,1,0,0,2,7,0,0,20.675
9957,127.293124,37.23592639,9713,0,0,0,0,1,1,1,0,3,6,0,0,33.825
9958,127.2931264,37.23502499,9713,0,0,0,0,1,1,1,0,2,6,0,0,85.122
9959,127.2931314,37.23322219,9713,0,0,0,0,1,1,1,0,2,0,0,0,199.276
9960,127.2931338,37.23232079,9713,0,0,0,0,1,1,1,0,1,0,0,0,21.363
9961,127.2931387,37.23051799,9713,0,0,0,1,0.999763202,4,0,0,0,0,0,0,249.773
9962,127.2931412,37.22961658,9713,0,0,0,2,0.999526403,4,0,0,1,0,0,0,7.673
9963,127.2931437,37.22871518,9713,165,0,0,2,0.999526403,4,0,0,1,1,0,0,1009.244
9964,127.2931461,37.22781378,9713,30,0,0,2,0.999526403,4,0,0,1,1,0,0,1150.084
9965,127.2931486,37.22691238,9713,204,0,0,2,0.999526403,4,0,0,1,1,0,0,2278.199
9966,127.293151,37.22601097,9713,95,0,0,2,0.999526403,4,0,0,1,1,0,0,72.913
9967,127.2931535,37.22510957,9713,72,0,0,2,0.999526403,4,0,0,1,1,0,0,132.909
9968,127.294244,37.23863256,9713,0,0,0,0,1,5,0,0,2,7,0,0,5.895
9969,127.2942489,37.23682976,9713,38,0,0,0,1,1,1,0,3,7,0,0,15.978
9970,127.2942538,37.23502696,9713,0,0,0,0,1,1,1,0,3,1,0,0,4.009
9971,127.2942562,37.23412556,9713,0,0,0,0,1,1,1,0,3,0,0,0,29.433
9972,127.2942611,37.23232275,9713,0,0,0,0,1,1,1,0,2,0,0,0,65.096
9973,127.2942636,37.23142135,9713,0,0,0,0,1,1,1,0,1,0,0,0,6.834
9974,127.294266,37.23051995,9713,0,0,0,2,0.999526403,2,1,0,0,0,0,0,26.262
9975,127.2942685,37.22961855,9713,0,0,0,2,0.999526403,4,0,0,1,0,0,0,1211.648
9976,127.2942758,37.22691434,9713,0,0,0,2,0.999526403,4,0,0,1,2,0,0,24.944
9977,127.2942783,37.22601294,9713,132,0,0,2,0.999526403,4,0,0,1,2,0,0,408.711
9978,127.2942807,37.22511153,9713,188,0,0,2,0.999526403,3,0,0,1,2,0,0,82.313
9979,127.2944128,37.17643558,3973,7,0,0,0,1,2,0,4,0,1,0,0,19.431
9980,127.2944616,37.15840735,3973,0,0,0,0,1,0,0,0,0,1,0,0,10.566
9981,127.2953714,37.23863452,9713,0,0,0,0,1,2,0,0,2,3,0,0,9.447
9982,127.2953787,37.23593031,9713,0,0,0,0,1,1,1,0,3,1,0,0,355.868
9983,127.2953812,37.23502891,9713,0,0,0,0,1,1,1,0,3,0,0,0,19.784
9984,127.2953909,37.2314233,9713,0,0,0,0,1,0,1,0,1,0,0,0,32.072
9985,127.2953933,37.2305219,9713,0,0,0,2,0.999526403,0,1,0,1,0,0,0,21.893
9986,127.2953958,37.2296205,9713,0,0,0,2,0.999526403,1,0,0,1,0,0,0,698.71
9987,127.295408,37.22511349,9713,0,0,0,2,0.999526403,0,0,0,1,2,0,0,4.561
9988,127.2954153,37.22240928,9713,0,0,0,2,0.999526403,0,0,0,1,1,0,0,24.896
9989,127.2954445,37.21159243,9713,0,0,0,0,1,0,0,0,0,0,0,0,213.847
9990,127.2955053,37.18905726,3973,7,0,0,0,1,0,0,0,0,0,0,0,5.25
9991,127.2955393,37.17643753,3973,11,0,0,0,1,2,0,4,0,1,0,0,6.106
9992,127.2955466,37.1737333,3973,0,0,0,1,0.999763202,1,0,5,0,1,0,0,3.8
9993,127.2964867,37.24314346,9713,0,0,0,0,1,2,0,3,0,0,0,0,26.486
9994,127.296494,37.24043926,9713,0,0,0,0,1,2,0,0,2,0,0,0,25.77
9995,127.2964964,37.23953786,9713,0,0,0,0,1,1,0,0,2,0,0,0,383.124
9996,127.2964988,37.23863646,9713,0,0,0,0,1,1,0,0,2,1,0,0,128.288
9997,127.2965013,37.23773506,9713,0,0,0,0,1,1,1,0,3,1,0,0,3.824
9998,127.2965037,37.23683366,9713,0,0,0,0,1,1,1,0,3,1,0,0,796.924
9999,127.2965061,37.23593225,9713,0,0,0,0,1,1,1,1,3,0,0,0,158.184
10000,127.2965085,37.23503085,9713,0,0,0,0,1,1,1,0,3,0,0,0,45.42
10001,127.296511,37.23412945,9713,0,0,0,0,1,1,1,0,3,2,0,0,40.832
10002,127.2965158,37.23232665,9713,0,0,0,0,1,1,1,0,2,1,0,0,40.042
10003,127.2965182,37.23142525,9713,0,0,0,0,1,0,1,0,1,0,0,0,1452.198
10004,127.2965206,37.23052384,9713,0,0,0,2,0.999526403,0,1,0,1,0,0,0,168.382
10005,127.2965231,37.22962244,9713,0,0,0,1,0.999763202,0,1,0,1,1,0,0,1468.849
10006,127.2965279,37.22781964,9713,0,0,0,2,0.999526403,0,0,0,1,1,0,0,1557.908
10007,127.2965424,37.22241122,9713,0,0,0,2,0.999526403,0,0,0,1,1,0,0,87.453
10008,127.2965545,37.2179042,9713,0,0,0,0,1,0,0,0,0,0,0,0,12.448
10009,127.2967261,37.15390417,3973,0,0,0,0,1,0,0,0,0,0,0,0,32.964
10010,127.297566,37.26117337,9713,0,0,0,0,1,0,0,0,0,0,0,0,6.368
10011,127.2976214,37.24044119,9713,0,0,0,0,1,0,0,0,1,1,0,0,286.141
10012,127.2976335,37.23593419,9713,0,0,0,0,1,1,1,1,3,3,0,0,40.76
10013,127.2976431,37.23232858,9713,101,0,0,1,0.999763202,0,1,0,2,4,0,0,49.442
10014,127.2976455,37.23142718,9713,0,0,0,1,0.999763202,0,1,0,1,2,0,0,3482.164
10015,127.2976479,37.23052578,9713,0,0,0,1,0.999763202,0,1,0,1,2,0,0,293.35
10016,127.2976504,37.22962437,9713,0,0,0,1,0.999763202,0,1,0,1,1,0,0,19.061
10017,127.2976552,37.22782157,9713,0,0,0,1,0.999763202,0,0,0,1,1,0,0,5.054
10018,127.2976576,37.22692017,9713,0,0,0,1,0.999763202,0,0,0,1,1,0,0,5880.72
10019,127.2977779,37.18184986,3973,6,0,0,0,1,1,0,0,0,1,0,0,9.159
10020,127.2978091,37.17013152,3973,0,0,0,1,0.999763202,10,0,4,0,1,0,0,13.095
10021,127.2978403,37.15841316,3973,0,0,0,0,1,0,0,0,0,0,0,0,19.431
10022,127.2978475,37.15570892,3973,6,0,0,0,1,0,0,0,0,0,0,0,9.17
10023,127.2987345,37.24585152,9713,0,0,0,2,0.999526403,1,0,6,0,0,0,0,12.858
10024,127.2987633,37.23503471,9713,0,0,0,0,1,1,1,1,3,8,0,0,24.73
10025,127.2987681,37.2332319,9713,0,0,0,1,0.999763202,0,1,1,3,7,0,0,9.552
10026,127.2987729,37.2314291,9713,0,0,0,1,0.999763202,0,1,0,1,5,0,0,1744.112
10027,127.29878,37.22872489,9713,13,0,0,1,0.999763202,0,0,0,0,1,0,0,6.142
10028,127.2987824,37.22782349,9713,0,0,0,1,0.999763202,0,0,0,1,1,0,0,110.89
10029,127.2987848,37.22692209,9713,0,0,0,1,0.999763202,0,0,0,1,1,0,0,233.112
10030,127.2987872,37.22602068,9713,0,0,0,1,0.999763202,0,0,0,1,1,0,0,7.844
10031,127.2988088,37.21790805,9713,0,0,0,0,1,0,0,0,0,0,0,0,42.041
10032,127.2988901,37.18726023,3973,9,0,0,0,1,0,0,0,0,0,0,0,434.082
10033,127.2989307,37.17193626,3973,0,0,0,1,0.999763202,10,0,4,0,0,0,0,65.77
10034,127.2989355,37.17013344,3973,0,0,0,1,0.999763202,10,0,3,0,4,0,0,43.2
10035,127.2989785,37.15390801,3973,0,0,0,0,1,0,0,0,0,0,0,0,91.59
10036,127.299862,37.24585343,9713,0,0,0,2,0.999526403,1,0,6,0,0,0,0,4.302
10037,127.2998763,37.24044502,9713,0,0,0,0,1,0,0,1,1,2,0,0,362.418
10038,127.2998883,37.23593802,9713,0,0,0,0,1,0,1,2,3,9,0,0,7.526
10039,127.2999049,37.2296282,9713,0,0,0,1,0.999763202,0,0,0,0,3,0,0,1465.31
10040,127.2999097,37.2278254,9713,0,0,0,1,0.999763202,0,0,0,0,1,0,0,21.24
10041,127.2999121,37.226924,9713,0,0,0,1,0.999763202,0,0,0,0,1,0,0,12.66
10042,127.300107,37.1530085,3973,0,0,0,0,1,0,0,0,0,0,0,0,15.38
10043,127.3001141,37.15030425,3973,0,0,0,0,1,0,0,0,0,0,0,0,90.361
10044,127.3009919,37.24495393,9713,0,0,0,2,0.999526403,1,0,5,0,1,0,0,13.683
10045,127.3009967,37.24315113,9713,0,0,0,0,1,1,0,2,0,1,0,0,78.913
10046,127.3010275,37.23143291,9713,0,0,0,1,0.999763202,0,1,0,1,7,0,0,10.638
10047,127.3010346,37.2287287,9713,0,0,0,1,0.999763202,0,0,0,0,1,0,0,16.94
10048,127.3010393,37.2269259,9713,0,0,0,1,0.999763202,0,0,0,0,2,0,0,481.08
10049,127.3011789,37.17374288,3973,0,0,0,1,0.999763202,4,0,4,0,0,0,0,864.141
10050,127.3011836,37.17194006,3973,11,0,0,1,0.999763202,10,0,0,0,5,0,0,91.572
10051,127.301186,37.17103865,3973,0,0,0,1,0.999763202,10,0,0,0,5,0,0,97.343
10052,127.3012214,37.15751746,3973,0,0,0,0,1,0,0,0,0,0,0,0,87.904
10053,127.3021195,37.24495582,9713,0,0,0,2,0.999526403,1,0,4,0,1,0,0,37.85
10054,127.3021242,37.24315302,9713,0,0,0,0,1,1,0,1,0,1,0,0,1600.948
10055,127.302136,37.23864601,9713,0,0,0,0,1,0,0,2,1,8,0,0,255.441
10056,127.3021383,37.23774461,9713,0,0,0,0,1,0,0,2,1,12,0,0,6.142
10057,127.302143,37.23594181,9713,210,0,0,0,1,0,0,2,2,13,0,0,61.6
10058,127.3021477,37.234139,9713,0,0,0,0,1,0,1,2,2,12,0,0,22.474
10059,127.3021501,37.2332376,9713,0,0,0,1,0.999763202,0,0,1,1,10,0,0,63.04
10060,127.3021619,37.22873059,9713,0,0,0,1,0.999763202,0,0,1,0,2,0,0,6.072
10061,127.3023171,37.16923771,3973,0,0,0,1,0.999763202,10,0,0,0,5,0,0,79.586
10062,127.3023194,37.1683363,3973,0,0,0,2,0.999526403,10,0,0,0,5,0,0,701.499
10063,127.3023429,37.15932217,3973,0,0,0,0,1,0,0,0,0,0,0,0,148.016
10064,127.3023499,37.15661793,3973,0,0,0,0,1,0,0,0,0,0,0,0,43.952
10065,127.302439,37.12236411,3973,20,0,0,0,1,0,0,0,0,0,0,0,10.662
10066,127.3032446,37.24585909,9713,0,0,0,2,0.999526403,1,0,3,0,0,0,0,26.865
10067,127.3032517,37.24315489,9713,0,0,0,0,1,1,0,1,0,1,0,0,60.364
10068,127.3032634,37.23864789,9713,34,0,0,0,1,0,0,2,1,8,0,0,85.5
10069,127.3032681,37.23684509,9713,0,0,0,0,1,0,0,2,1,14,0,0,3.888
10070,127.3032751,37.23414088,9713,0,0,0,0,1,0,0,2,1,12,0,0,12.736
10071,127.3032962,37.22602826,9713,0,0,0,1,0.999763202,0,0,2,0,2,0,0,18.672
10072,127.3034458,37.16833817,3973,0,0,0,2,0.999526403,8,0,0,0,5,0,0,9.093
10073,127.3035624,37.1232674,3973,11,0,0,0,1,0,0,0,0,0,0,0,7.044
10074,127.3043442,37.25667776,9713,0,0,0,0,1,1,0,0,0,0,0,0,193.08
10075,127.3043792,37.24315676,9713,0,0,0,0,1,1,0,0,0,1,0,0,74.275
10076,127.3043838,37.24135396,9713,27,0,0,0,1,0,0,1,0,3,0,0,62.24
10077,127.3043885,37.23955116,9713,27,0,0,0,1,0,0,2,0,7,0,0,27.639
10078,127.3044234,37.22603012,9713,0,0,0,1,0.999763202,0,0,2,0,4,0,0,979.475
10079,127.304535,37.18276261,3973,0,0,0,0,1,0,0,0,0,3,0,0,45.923
10080,127.3045466,37.17825556,3973,0,0,0,0,1,0,0,0,0,6,0,0,9.22
10081,127.3046163,37.15121318,3973,11,0,0,0,1,0,0,0,0,0,0,0,9.224
10082,127.3046209,37.14941035,3973,0,0,0,0,1,0,0,0,0,0,0,0,1254.33
10083,127.3046487,37.13859336,3973,0,0,0,0,1,2,0,1,0,3,0,0,8.832
10084,127.3046626,37.13318486,3973,0,0,0,0,1,0,0,0,0,1,0,0,163.536
10085,127.3054789,37.25397542,9713,11,0,0,0,1,0,0,0,0,0,0,0,9.118
10086,127.3055043,37.24406002,9713,0,0,0,0,1,1,0,1,0,1,0,0,6.224
10087,127.3055113,37.24135582,9713,31,0,0,0,1,0,0,2,0,2,0,0,167.536
10088,127.3055136,37.24045442,9713,17,0,0,0,1,0,0,1,0,6,0,0,3.071
10089,127.3056755,37.177356,3973,0,0,0,0,1,0,0,0,0,6,0,0,3.053
10090,127.3057101,37.16383482,3973,0,0,0,0,1,0,0,0,0,0,1,92,12.528
10091,127.3057147,37.162032,3973,0,0,0,0,1,0,0,0,0,0,1,92,20.226
10092,127.3057193,37.16022917,3973,0,0,0,0,1,0,0,0,0,0,1,92,27.544
10093,127.3066318,37.24406187,9713,0,0,0,0,1,1,0,1,0,1,0,0,9.122
10094,127.3066364,37.24225906,9713,41,0,0,0,1,0,0,1,0,2,0,0,26.198
10095,127.3066733,37.22783663,9713,0,0,0,1,0.999763202,0,0,4,0,3,0,0,23.752
10096,127.3066756,37.22693523,9713,0,0,0,0,1,0,0,4,0,4,0,0,4.561
10097,127.3066802,37.22513242,9713,6,0,0,0,1,0,0,4,0,4,0,0,6.106
10098,127.3067492,37.19809026,3973,12,0,0,0,1,0,0,1,0,1,0,0,12.212
10099,127.3067538,37.19628744,3973,0,0,0,0,1,0,0,1,0,1,0,0,12.954
10100,127.3068433,37.16113243,3973,0,0,0,0,1,0,0,0,0,0,1,92,4.585
10101,127.3068662,37.15211829,3973,0,0,0,0,1,0,0,0,0,0,0,0,8.156
10102,127.3077593,37.2440637,9713,0,0,0,0,1,1,0,2,0,0,0,0,13.74
10103,127.3077662,37.2413595,9713,46,0,0,0,1,0,0,1,0,2,0,0,11.289
10104,127.3077708,37.2395567,9713,0,0,0,0,1,0,0,1,0,9,0,0,9.16
10105,127.3077731,37.2386553,9713,0,0,0,0,1,0,0,1,0,9,0,0,51.34
10106,127.3077914,37.23144408,9713,0,0,0,0,1,0,0,1,0,2,0,0,44.304
10107,127.3077937,37.23054268,9713,20,0,0,0,1,0,0,1,0,2,0,0,361.404
10108,127.307796,37.22964127,9713,0,0,0,0,1,0,0,2,0,3,0,0,32.652
10109,127.3078783,37.19719068,3973,15,0,0,0,1,0,0,1,0,1,0,0,10.988
10110,127.3078806,37.19628927,3973,11,0,0,0,1,0,0,1,0,1,0,0,418.261
10111,127.3079468,37.17014838,3973,0,0,0,0,1,0,0,2,1,8,0,0,26.22
10112,127.3080197,37.14130313,3973,0,0,0,0,1,4,0,1,0,3,0,0,8.464
10113,127.308022,37.14040171,3973,0,0,0,0,1,3,0,1,0,4,0,0,3.257
10114,127.3080265,37.13859888,3973,20,0,0,0,1,3,0,1,0,5,0,0,167.231
10115,127.3080561,37.12688045,3973,0,0,0,0,1,0,0,0,0,5,0,0,21.282
10116,127.3081039,37.10795063,3973,0,0,0,0,1,0,0,0,0,0,0,0,112.97
10117,127.3081062,37.10704921,3973,0,0,0,0,1,0,0,0,0,0,0,0,16.482
10118,127.3088869,37.24406553,9713,6,0,0,0,1,0,0,4,0,0,0,0,24.312
10119,127.3089119,37.23415011,9713,0,0,0,0,1,0,0,0,0,7,0,0,7.304
10120,127.3089142,37.23324871,9713,24,0,0,0,1,0,0,0,0,6,0,0,19.44
10121,127.3089483,37.21972766,9713,0,0,0,3,0.999289605,0,0,0,0,0,0,0,3.173
10122,127.3089937,37.20169954,3973,0,0,0,0,1,0,0,1,0,0,0,0,25.908
10123,127.3090051,37.1971925,3973,10,0,0,0,1,0,0,1,0,1,0,0,3.261
10124,127.3090936,37.16203749,3973,14,0,0,0,1,0,0,0,0,0,1,92,6.577
10125,127.3091479,37.14040353,3973,0,0,0,0,1,3,0,1,0,4,0,0,156.068
10126,127.3091819,37.12688227,3973,0,0,0,0,1,0,0,0,0,5,0,0,20.358
10127,127.3092068,37.11696665,3973,0,0,0,0,1,0,0,0,0,3,0,0,23.253
10128,127.3092294,37.10795245,3973,0,0,0,0,1,0,0,0,0,0,0,0,3.815
10129,127.3092317,37.10705102,3973,0,0,0,0,1,0,0,0,0,0,0,0,9.159
10130,127.3100144,37.24406734,9713,16,0,0,0,1,0,0,4,0,0,0,0,3.112
10131,127.3100325,37.23685613,9713,0,0,0,0,1,0,0,0,0,8,0,0,3.112
10132,127.3100347,37.23595473,9713,0,0,0,0,1,0,0,0,0,8,0,0,936.228
10133,127.3100528,37.22874351,9713,11,0,0,0,1,0,0,4,0,4,0,0,294.112
10134,127.3101296,37.19809572,3973,9,0,0,0,1,0,0,1,0,1,0,0,5.494
10135,127.3101409,37.19358868,3973,0,0,0,0,1,1,0,1,0,3,0,0,115.374
10136,127.3102063,37.16744778,3973,0,0,0,0,1,0,0,2,1,1,2,194,15.129
10137,127.3102153,37.16384212,3973,34,0,0,0,1,0,0,0,1,2,2,194,16.207
10138,127.3102604,37.14581384,3973,0,0,0,0,1,1,0,0,0,5,0,0,13.755
10139,127.3102649,37.144011,3973,0,0,0,0,1,2,0,0,0,6,0,0,19.431
10140,127.3102942,37.13229258,3973,0,0,0,0,1,0,0,0,0,4,0,0,36.68
10141,127.3103032,37.12868691,3973,0,0,0,0,1,0,0,0,0,5,0,0,25.908
10142,127.3103189,37.12237698,3973,10,0,0,0,1,0,0,0,0,5,0,0,30.53
10143,127.3111239,37.25128035,9713,0,0,0,0,1,0,0,0,0,0,0,0,6.142
10144,127.3111261,37.25037895,9713,0,0,0,0,1,0,0,0,0,0,0,0,11.972
10145,127.3111396,37.24497055,9713,0,0,0,0,1,0,0,4,0,0,0,0,4.58
10146,127.3111464,37.24226634,9713,11,0,0,0,1,0,0,4,0,1,0,0,54.28
10147,127.3111486,37.24136494,9713,96,0,0,0,1,0,0,4,0,4,0,0,36.852
10148,127.3111509,37.24046354,9713,15,0,0,0,1,0,0,3,0,4,0,0,4.946
10149,127.3111576,37.23775934,9713,0,0,0,0,1,0,0,0,0,8,0,0,13.182
10150,127.3111711,37.23235092,9713,19,0,0,0,1,0,0,0,0,0,0,0,2891.252
10151,127.3111801,37.22874531,9713,24,0,0,0,1,0,0,4,0,4,0,0,3571.263
10152,127.3111913,37.22423829,9713,0,0,0,3,0.999289605,0,0,3,0,4,0,0,18.672
10153,127.3111936,37.22333689,9713,0,0,0,3,0.999289605,0,0,3,0,2,0,0,18.426
10154,127.3111981,37.22153408,9713,0,0,0,3,0.999289605,0,0,2,0,1,0,0,23.578
10155,127.3113103,37.17646369,3973,0,0,0,0,1,0,0,0,0,16,0,0,9.532
10156,127.3113394,37.16474534,3973,40,0,0,0,1,0,0,4,1,2,2,194,1347.99
10157,127.3113484,37.16113968,3973,0,0,0,0,1,0,0,1,0,2,0,0,32.464
10158,127.3113663,37.15392837,3973,0,0,0,0,1,0,0,0,0,3,0,0,7.044
10159,127.3113864,37.14581563,3973,0,0,0,0,1,3,0,0,0,5,0,0,196.35
10160,127.3113887,37.14491422,3973,0,0,0,0,1,3,0,0,0,5,0,0,3.959
10161,127.3113999,37.14040714,3973,7,0,0,0,1,3,0,0,0,4,0,0,88.5
10162,127.3114222,37.13139296,3973,0,0,0,0,1,0,0,0,0,3,0,0,313.158
10163,127.311429,37.12868871,3973,0,0,0,0,1,0,0,0,0,5,0,0,18.44
10164,127.3122515,37.25128214,9713,0,0,0,0,1,0,0,0,0,0,0,0,4.946
10165,127.3122738,37.24226814,9713,0,0,0,0,1,0,0,4,0,1,0,0,18.384
10166,127.3122761,37.24136673,9713,7,0,0,0,1,0,0,4,0,3,0,0,52.117
10167,127.3122805,37.23956393,9713,0,0,0,0,1,0,0,1,0,6,0,0,289.503
10168,127.3122828,37.23866253,9713,0,0,0,0,1,0,0,1,0,6,0,0,426.428
10169,127.3123118,37.2269443,9713,42,0,0,0,1,0,0,3,0,4,0,0,12.027
10170,127.3123944,37.19359227,3973,24,0,0,0,1,1,0,1,0,4,0,0,9.13
10171,127.3123989,37.19178945,3973,0,0,0,0,1,1,0,0,0,7,0,0,1279.95
10172,127.3124635,37.16564854,3973,0,0,0,0,1,0,0,4,1,2,1,102,425.769
10173,127.3124657,37.16474712,3973,17,0,0,0,1,0,0,4,1,2,1,102,13.755
10174,127.3125014,37.1503245,3973,20,0,0,0,1,0,0,0,0,3,0,0,9.17
10175,127.3125125,37.14581742,3973,0,0,0,0,1,3,0,0,0,5,0,0,51.816
10176,127.3125258,37.14040892,3973,0,0,0,0,1,3,0,0,0,3,0,0,3.554
10177,127.3125525,37.12959191,3973,0,0,0,0,1,0,0,0,0,5,0,0,8.518
10178,127.3125681,37.12328198,3973,0,0,0,0,1,0,0,0,0,7,0,0,19.731
10179,127.3133813,37.25038252,9713,12,0,0,0,1,1,0,0,0,0,0,0,29.388
10180,127.3133902,37.24677692,9713,0,0,0,0,1,0,0,4,0,0,0,0,5.326
10181,127.3133947,37.24497412,9713,0,0,0,0,1,0,0,6,0,0,0,0,467.988
10182,127.3133969,37.24407272,9713,7,0,0,0,1,0,0,6,0,0,0,0,3.85
10183,127.3133991,37.24317132,9713,18,0,0,0,1,0,0,6,0,0,0,0,72.68
10184,127.313408,37.23956571,9713,0,0,0,0,1,0,0,1,0,6,0,0,4785.66
10185,127.3134102,37.23866431,9713,0,0,0,0,1,0,0,1,0,6,0,0,3.542
10186,127.3134213,37.2341573,9713,0,0,0,0,1,0,0,0,0,7,0,0,16.036
10187,127.3134302,37.23055169,9713,7,0,0,0,1,0,0,0,0,3,0,0,22.098
10188,127.3134369,37.22784748,9713,19,0,0,0,1,0,0,2,0,4,0,0,401.103
10189,127.3134613,37.21793203,9713,6,0,0,3,0.999289605,0,0,0,0,0,0,0,15.978
10190,127.3134835,37.20891798,3973,0,0,0,0,1,0,0,0,0,0,0,0,9.159
10191,127.3134946,37.20441094,3973,14,0,0,0,1,0,0,0,0,0,0,0,10.988
10192,127.3135234,37.19269264,3973,7,0,0,0,1,1,0,0,0,11,0,0,48.936
10193,127.3135256,37.19179123,3973,0,0,0,0,1,1,0,0,0,11,0,0,4588.496
10194,127.3135611,37.17736867,3973,0,0,0,0,1,0,0,0,0,13,0,0,13.365
10195,127.3135876,37.16655173,3973,46,0,0,0,1,0,0,4,1,2,1,102,3552.448
10196,127.3136031,37.16024183,3973,0,0,0,0,1,0,0,2,0,2,0,0,3.035
10197,127.3145111,37.24948289,9713,18,0,0,0,1,1,0,1,0,2,0,0,42.608
10198,127.3145133,37.24858149,9713,12,0,0,0,1,1,0,2,0,1,0,0,7.268
10199,127.3145266,37.24317309,9713,33,0,0,0,1,0,0,7,0,0,0,0,108.251
10200,127.3145398,37.23776468,9713,0,0,0,0,1,0,0,0,0,6,0,0,9.16
10201,127.3145443,37.23596188,9713,0,0,0,0,1,0,0,0,0,6,0,0,29.015
10202,127.3145487,37.23415907,9713,33,0,0,0,1,0,0,0,0,11,0,0,6.224
10203,127.3145531,37.23235627,9713,0,0,0,0,1,0,0,0,0,6,0,0,48.411
10204,127.3145619,37.22875065,9713,24,0,0,0,1,0,0,0,0,4,0,0,33.448
10205,127.3146083,37.20982115,3973,0,0,0,0,1,0,0,0,0,0,0,0,24.15
10206,127.3146259,37.2026099,3973,0,0,0,0,1,1,0,0,0,1,0,0,632.422
10207,127.3146325,37.19990568,3973,0,0,0,0,1,0,0,0,0,1,0,0,14.384
10208,127.3146457,37.19449723,3973,9,0,0,0,1,1,0,1,0,7,0,0,355.158
10209,127.31467,37.18458172,3973,0,0,0,0,1,0,0,0,0,0,0,0,345.156
10210,127.3146832,37.17917326,3973,0,0,0,0,1,0,0,0,0,11,0,0,83.512
10211,127.314769,37.14401813,3973,16,0,0,0,1,4,0,0,0,5,0,0,126.477
10212,127.3156409,37.24858326,9713,13,0,0,0,1,1,0,1,0,2,0,0,3.634
10213,127.3156431,37.24768186,9713,0,0,0,0,1,1,0,4,0,2,0,0,15.437
10214,127.3156519,37.24407625,9713,0,0,0,0,1,0,0,6,0,0,0,0,37.444
10215,127.3157418,37.20711869,3973,0,0,0,2,0.999526403,0,0,0,0,0,0,0,6.577
10216,127.315755,37.20171025,3973,0,0,0,0,1,1,0,0,0,1,0,0,16.196
10217,127.3157681,37.1963018,3973,20,0,0,0,1,1,0,1,0,4,0,0,756
10218,127.3157791,37.19179476,3973,0,0,0,0,1,1,0,1,0,20,0,0,7.044
10219,127.3158469,37.16385101,3973,14,0,0,0,1,0,0,2,0,2,1,102,7.188
10220,127.3158491,37.1629496,3973,15,0,0,0,1,0,0,2,0,2,1,102,23.87
10221,127.315895,37.14401988,3973,0,0,0,0,1,3,0,0,0,3,0,0,7.144
10222,127.3159518,37.12058301,3973,0,0,0,0,1,0,0,0,0,1,0,0,6.106
10223,127.3167685,37.24858501,9713,22,0,0,0,1,1,0,7,0,4,0,0,13.182
10224,127.3167794,37.244078,9713,0,0,0,0,1,0,0,6,0,0,0,0,120.43
10225,127.3167881,37.2404724,9713,21,0,0,0,1,0,0,3,0,2,0,0,885.5
10226,127.3168099,37.23145837,9713,0,0,0,0,1,1,0,0,0,6,0,0,4.946
10227,127.3168317,37.22244433,9713,9,0,0,0,1,0,0,0,0,1,0,0,1070.282
10228,127.3168426,37.21793731,9713,0,0,0,0,1,0,0,0,0,1,0,0,442.272
10229,127.3168797,37.2026134,3973,35,0,0,0,1,1,0,0,0,1,0,0,56.352
10230,127.3168818,37.201712,3973,0,0,0,0,1,1,0,0,0,1,0,0,9.17
10231,127.3168884,37.19900777,3973,0,0,0,0,1,0,0,0,0,2,0,0,175.808
10232,127.3168906,37.19810636,3973,0,0,0,0,1,0,0,0,0,2,0,0,10.988
10233,127.3169014,37.19359932,3973,0,0,0,0,1,1,0,1,0,19,0,0,42.264
10234,127.3178982,37.24768534,9713,0,0,0,0,1,1,0,9,0,4,0,0,10.113
10235,127.3179069,37.24407974,9713,0,0,0,0,1,0,0,5,0,0,0,0,31.177
10236,127.3179091,37.24317834,9713,0,0,0,0,1,0,0,6,0,0,0,0,14.706
10237,127.3179199,37.23867133,9713,0,0,0,0,1,0,0,0,0,2,0,0,1055.53
10238,127.3179286,37.23506572,9713,0,0,0,0,1,0,0,0,0,8,0,0,4.009
10239,127.3179351,37.23236151,9713,41,0,0,0,1,1,0,0,0,6,0,0,22.578
10240,127.3179373,37.23146011,9713,0,0,0,0,1,1,0,0,0,6,0,0,8.512
10241,127.3179936,37.20802358,3973,0,0,0,2,0.999526403,0,0,0,0,0,0,0,588
10242,127.3180066,37.20261514,3973,52,0,0,0,1,1,0,0,0,0,0,0,21.976
10243,127.3180152,37.19900951,3973,0,0,0,0,1,0,0,0,0,2,0,0,9.17
10244,127.3180174,37.1981081,3973,15,0,0,0,1,0,0,0,0,2,0,0,4.207
10245,127.3180325,37.19179824,3973,0,0,0,0,1,1,0,1,0,19,0,0,628.496
10246,127.3180844,37.17016438,3973,0,0,0,0,1,0,0,0,0,3,0,0,17.948
10247,127.3180974,37.1647559,3973,9,0,0,0,1,0,0,2,0,2,1,102,7.044
10248,127.3181017,37.16295307,3973,0,0,0,0,1,0,0,2,0,2,0,0,18.159
10249,127.3181039,37.16205166,3973,0,0,0,0,1,0,0,2,0,2,0,0,110.04
